,order_details_id,order_id,pizza_id,quantity
41867,41868,18422,calabrese_m,1.0
41868,41869,18422,ckn_alfredo_m,1.0
41869,41870,18422,pepperoni_s,1.0
41870,41871,18422,prsc_argla_s,1.0
41871,41872,18423,southw_ckn_m,1.0
41872,41873,18423,veggie_veg_l,1.0
41873,41874,18424,ckn_alfredo_m,1.0
41874,41875,18424,hawaiian_s,1.0
41875,41876,18425,hawaiian_l,1.0
41876,41877,18425,ital_veggie_l,1.0
41877,41878,18425,spin_pesto_s,1.0
41878,41879,18426,big_meat_s,1.0
41879,41880,18426,thai_ckn_l,1.0
41880,41881,18426,veggie_veg_l,1.0
41881,41882,18427,ckn_pesto_m,1.0
41882,41883,18427,napolitana_s,1.0
41883,41884,18428,mexicana_m,1.0
41884,41885,18429,spicy_ital_l,1.0
41885,41886,18430,big_meat_s,1.0
41886,41887,18430,classic_dlx_s,1.0
41887,41888,18430,green_garden_l,1.0
41888,41889,18430,sicilian_s,1.0
41889,41890,18431,classic_dlx_m,1.0
41890,41891,18431,classic_dlx_s,2.0
41891,41892,18431,spicy_ital_l,1.0
41892,41893,18432,calabrese_m,1.0
41893,41894,18433,pepperoni_l,1.0
41894,41895,18434,big_meat_s,1.0
41895,41896,18434,ital_supr_m,2.0
41896,41897,18434,spinach_fet_s,1.0
41897,41898,18435,bbq_ckn_m,1.0
41898,41899,18435,classic_dlx_m,1.0
41899,41900,18436,pepperoni_m,1.0
41900,41901,18437,peppr_salami_m,1.0
41901,41902,18437,spinach_fet_s,1.0
41902,41903,18438,ital_cpcllo_l,1.0
41903,41904,18438,mexicana_s,1.0
41904,41905,18439,green_garden_s,1.0
41905,41906,18440,calabrese_l,1.0
41906,41907,18440,southw_ckn_l,1.0
41907,41908,18440,veggie_veg_m,1.0
41908,41909,18441,sicilian_l,1.0
41909,41910,18441,southw_ckn_l,1.0
41910,41911,18441,spicy_ital_l,1.0
41911,41912,18441,spicy_ital_s,1.0
41912,41913,18442,mediterraneo_s,1.0
41913,41914,18443,classic_dlx_s,1.0
41914,41915,18443,classic_dlx_s,1.0
41915,41916,18443,sicilian_l,1.0
41916,41917,18443,southw_ckn_m,1.0
41917,41918,18444,bbq_ckn_l,1.0
41918,41919,18445,bbq_ckn_l,1.0
41919,41920,18445,mediterraneo_l,1.0
41920,41921,18445,mediterraneo_l,1.0
41921,41922,18445,spicy_ital_l,1.0
41922,41923,18446,spicy_ital_l,1.0
41923,41924,18447,prsc_argla_s,1.0
41924,41925,18448,sicilian_s,1.0
41925,41926,18449,bbq_ckn_l,1.0
41926,41927,18450,napolitana_s,1.0
41927,41928,18451,calabrese_m,1.0
41928,41929,18452,southw_ckn_s,1.0
41929,41930,18453,bbq_ckn_s,1.0
41930,41931,18453,mexicana_l,1.0
41931,41932,18453,prsc_argla_l,1.0
41932,41933,18453,thai_ckn_l,1.0
41933,41934,18454,calabrese_l,1.0
41934,41935,18454,hawaiian_m,1.0
41935,41936,18454,pep_msh_pep_s,1.0
41936,41937,18454,soppressata_m,1.0
41937,41938,18455,ckn_alfredo_l,1.0
41938,41939,18455,ckn_alfredo_l,1.0
41939,41940,18455,peppr_salami_l,1.0
41940,41941,18456,peppr_salami_l,1.0
41941,41942,18456,cali_ckn_s,1.0
41942,41943,18456,hawaiian_l,1.0
41943,41944,18456,ital_cpcllo_m,1.0
41944,41945,18456,ital_supr_l,1.0
41945,41946,18457,ital_supr_m,1.0
41946,41947,18457,napolitana_l,1.0
41947,41948,18458,big_meat_s,1.0
41948,41949,18459,mediterraneo_s,1.0
41949,41950,18459,spinach_supr_s,1.0
41950,41951,18460,bbq_ckn_m,1.0
41951,41952,18460,pepperoni_s,1.0
41952,41953,18460,spicy_ital_s,1.0
41953,41954,18460,thai_ckn_l,1.0
41954,41955,18461,sicilian_l,1.0
41955,41956,18462,ital_supr_l,1.0
41956,41957,18462,ital_supr_s,1.0
41957,41958,18462,ital_supr_s,1.0
41958,41959,18462,prsc_argla_l,1.0
41959,41960,18462,spicy_ital_l,1.0
41960,41961,18462,spicy_ital_m,1.0
41961,41962,18462,thai_ckn_m,1.0
41962,41963,18462,the_greek_xl,1.0
41963,41964,18463,calabrese_s,1.0
41964,41965,18463,ital_supr_s,1.0
41965,41966,18463,ital_supr_s,1.0
41966,41967,18464,four_cheese_l,1.0
41967,41968,18464,spinach_supr_m,1.0
41968,41969,18465,pepperoni_m,1.0
41969,41970,18466,cali_ckn_s,1.0
41970,41971,18466,spinach_fet_m,1.0
41971,41972,18467,bbq_ckn_m,1.0
41972,41973,18467,bbq_ckn_m,1.0
41973,41974,18467,cali_ckn_l,1.0
41974,41975,18467,four_cheese_l,1.0
41975,41976,18467,ital_supr_m,1.0
41976,41977,18467,mediterraneo_m,1.0
41977,41978,18467,the_greek_m,1.0
41978,41979,18468,mexicana_l,1.0
41979,41980,18469,ckn_pesto_m,1.0
41980,41981,18469,spicy_ital_m,1.0
41981,41982,18470,bbq_ckn_l,1.0
41982,41983,18470,hawaiian_s,1.0
41983,41984,18471,mexicana_l,1.0
41984,41985,18471,soppressata_l,1.0
41985,41986,18472,ital_supr_m,1.0
41986,41987,18473,ital_supr_m,1.0
41987,41988,18473,four_cheese_l,1.0
41988,41989,18473,spinach_fet_l,1.0
41989,41990,18474,big_meat_s,1.0
41990,41991,18474,ckn_pesto_l,1.0
41991,41992,18474,ckn_pesto_l,1.0
41992,41993,18474,sicilian_s,1.0
41993,41994,18475,big_meat_s,1.0
41994,41995,18475,green_garden_m,1.0
41995,41996,18475,ital_supr_l,1.0
41996,41997,18476,big_meat_s,1.0
41997,41998,18476,ital_veggie_s,1.0
41998,41999,18476,prsc_argla_s,1.0
41999,42000,18476,the_greek_xl,1.0
42000,42001,18477,mexicana_s,1.0
42001,42002,18477,peppr_salami_l,1.0
42002,42003,18478,ital_supr_m,2.0
42003,42004,18478,southw_ckn_m,1.0
42004,42005,18479,thai_ckn_s,1.0
42005,42006,18480,thai_ckn_s,1.0
42006,42007,18481,prsc_argla_m,1.0
42007,42008,18482,big_meat_s,1.0
42008,42009,18482,brie_carre_s,1.0
42009,42010,18482,spicy_ital_m,1.0
42010,42011,18483,green_garden_m,1.0
42011,42012,18483,ital_supr_l,1.0
42012,42013,18484,hawaiian_s,1.0
42013,42014,18484,ital_veggie_l,1.0
42014,42015,18484,mediterraneo_s,1.0
42015,42016,18484,thai_ckn_s,1.0
42016,42017,18485,green_garden_m,1.0
42017,42018,18485,spicy_ital_l,1.0
42018,42019,18486,four_cheese_l,1.0
42019,42020,18486,hawaiian_s,1.0
42020,42021,18486,hawaiian_s,1.0
42021,42022,18486,thai_ckn_l,1.0
42022,42023,18487,sicilian_m,1.0
42023,42024,18487,spicy_ital_s,1.0
42024,42025,18488,bbq_ckn_l,1.0
42025,42026,18488,four_cheese_m,1.0
42026,42027,18489,napolitana_m,1.0
42027,42028,18490,big_meat_s,1.0
42028,42029,18490,mediterraneo_s,1.0
42029,42030,18490,peppr_salami_l,1.0
42030,42031,18491,peppr_salami_l,2.0
42031,42032,18491,ital_supr_l,1.0
42032,42033,18491,mexicana_s,1.0
42033,42034,18492,pep_msh_pep_s,1.0
42034,42035,18493,pep_msh_pep_s,1.0
42035,42036,18493,pepperoni_m,1.0
42036,42037,18494,hawaiian_l,1.0
42037,42038,18494,the_greek_m,1.0
42038,42039,18495,mexicana_l,1.0
42039,42040,18496,bbq_ckn_s,1.0
42040,42041,18497,bbq_ckn_m,1.0
42041,42042,18498,bbq_ckn_l,1.0
42042,42043,18498,southw_ckn_m,1.0
42043,42044,18499,cali_ckn_l,1.0
42044,42045,18499,four_cheese_l,1.0
42045,42046,18499,sicilian_l,1.0
42046,42047,18500,ckn_alfredo_m,1.0
42047,42048,18501,thai_ckn_s,1.0
42048,42049,18501,veggie_veg_m,1.0
42049,42050,18502,bbq_ckn_s,1.0
42050,42051,18502,cali_ckn_m,1.0
42051,42052,18503,bbq_ckn_m,1.0
42052,42053,18503,cali_ckn_l,1.0
42053,42054,18503,ital_veggie_m,1.0
42054,42055,18503,spinach_supr_s,1.0
42055,42056,18504,mediterraneo_m,1.0
42056,42057,18505,big_meat_s,1.0
42057,42058,18506,spin_pesto_s,1.0
42058,42059,18507,ckn_alfredo_m,1.0
42059,42060,18508,pepperoni_l,1.0
42060,42061,18509,ckn_pesto_l,1.0
42061,42062,18510,five_cheese_l,1.0
42062,42063,18510,pep_msh_pep_m,1.0
42063,42064,18511,mexicana_m,1.0
42064,42065,18511,spin_pesto_m,1.0
42065,42066,18512,bbq_ckn_m,1.0
42066,42067,18512,spinach_supr_m,1.0
42067,42068,18513,spinach_supr_m,2.0
42068,42069,18513,bbq_ckn_s,2.0
42069,42070,18513,big_meat_s,1.0
42070,42071,18513,calabrese_l,1.0
42071,42072,18513,classic_dlx_m,1.0
42072,42073,18513,five_cheese_l,1.0
42073,42074,18513,sicilian_l,2.0
42074,42075,18513,southw_ckn_l,1.0
42075,42076,18513,spinach_supr_l,1.0
42076,42077,18513,spinach_supr_s,1.0
42077,42078,18513,spinach_supr_s,1.0
42078,42079,18513,veggie_veg_m,1.0
42079,42080,18514,hawaiian_l,2.0
42080,42081,18514,ital_supr_l,1.0
42081,42082,18514,prsc_argla_s,1.0
42082,42083,18515,classic_dlx_s,1.0
42083,42084,18515,five_cheese_l,1.0
42084,42085,18515,ital_cpcllo_s,1.0
42085,42086,18515,prsc_argla_s,1.0
42086,42087,18516,classic_dlx_s,1.0
42087,42088,18516,ital_supr_m,1.0
42088,42089,18517,four_cheese_l,1.0
42089,42090,18518,classic_dlx_s,1.0
42090,42091,18518,ital_cpcllo_l,1.0
42091,42092,18518,ital_cpcllo_l,1.0
42092,42093,18519,bbq_ckn_m,1.0
42093,42094,18519,calabrese_m,1.0
42094,42095,18519,calabrese_m,1.0
42095,42096,18519,mediterraneo_s,1.0
42096,42097,18519,spicy_ital_m,1.0
42097,42098,18519,thai_ckn_l,2.0
42098,42099,18519,veggie_veg_l,1.0
42099,42100,18519,veggie_veg_m,1.0
42100,42101,18520,sicilian_l,1.0
42101,42102,18521,ital_cpcllo_l,1.0
42102,42103,18521,ital_supr_m,1.0
42103,42104,18522,classic_dlx_l,1.0
42104,42105,18523,bbq_ckn_s,1.0
42105,42106,18523,bbq_ckn_s,1.0
42106,42107,18523,southw_ckn_l,1.0
42107,42108,18523,spinach_fet_s,1.0
42108,42109,18524,ital_supr_l,1.0
42109,42110,18524,napolitana_l,1.0
42110,42111,18524,spinach_fet_l,1.0
42111,42112,18525,mexicana_m,1.0
42112,42113,18525,spicy_ital_l,1.0
42113,42114,18526,brie_carre_s,1.0
42114,42115,18527,ckn_pesto_m,1.0
42115,42116,18527,prsc_argla_m,1.0
42116,42117,18528,ckn_pesto_l,1.0
42117,42118,18528,pepperoni_m,1.0
42118,42119,18528,spinach_supr_m,1.0
42119,42120,18529,four_cheese_m,1.0
42120,42121,18529,hawaiian_m,1.0
42121,42122,18529,prsc_argla_l,1.0
42122,42123,18529,thai_ckn_l,1.0
42123,42124,18530,bbq_ckn_l,1.0
42124,42125,18530,ital_supr_l,1.0
42125,42126,18531,brie_carre_s,1.0
42126,42127,18531,cali_ckn_l,1.0
42127,42128,18531,southw_ckn_l,1.0
42128,42129,18532,ckn_alfredo_l,1.0
42129,42130,18532,ckn_alfredo_l,1.0
42130,42131,18532,mexicana_l,1.0
42131,42132,18532,veggie_veg_m,1.0
42132,42133,18533,classic_dlx_s,1.0
42133,42134,18533,veggie_veg_l,1.0
42134,42135,18534,veggie_veg_l,1.0
42135,42136,18534,soppressata_l,1.0
42136,42137,18535,cali_ckn_l,1.0
42137,42138,18535,classic_dlx_l,1.0
42138,42139,18536,brie_carre_s,1.0
42139,42140,18536,ital_supr_s,1.0
42140,42141,18537,big_meat_s,1.0
42141,42142,18537,spinach_fet_m,1.0
42142,42143,18538,cali_ckn_m,1.0
42143,42144,18538,thai_ckn_s,1.0
42144,42145,18539,thai_ckn_s,1.0
42145,42146,18540,pepperoni_l,1.0
42146,42147,18540,spinach_fet_m,1.0
42147,42148,18540,spinach_fet_s,1.0
42148,42149,18540,spinach_fet_s,1.0
42149,42150,18541,ckn_alfredo_s,1.0
42150,42151,18541,five_cheese_l,1.0
42151,42152,18541,ital_supr_l,1.0
42152,42153,18541,pepperoni_s,1.0
42153,42154,18542,green_garden_m,1.0
42154,42155,18542,spicy_ital_l,1.0
42155,42156,18542,spinach_fet_s,1.0
42156,42157,18542,spinach_supr_l,1.0
42157,42158,18543,cali_ckn_s,1.0
42158,42159,18543,cali_ckn_s,1.0
42159,42160,18543,sicilian_s,1.0
42160,42161,18543,spicy_ital_s,1.0
42161,42162,18544,cali_ckn_m,1.0
42162,42163,18544,cali_ckn_m,1.0
42163,42164,18544,spinach_fet_m,1.0
42164,42165,18544,thai_ckn_l,1.0
42165,42166,18545,bbq_ckn_s,1.0
42166,42167,18546,hawaiian_s,1.0
42167,42168,18547,five_cheese_l,1.0
42168,42169,18547,ital_supr_l,1.0
42169,42170,18548,prsc_argla_m,1.0
42170,42171,18548,veggie_veg_s,1.0
42171,42172,18549,ital_cpcllo_s,1.0
42172,42173,18549,veggie_veg_l,1.0
42173,42174,18550,bbq_ckn_m,1.0
42174,42175,18550,southw_ckn_l,1.0
42175,42176,18550,spinach_supr_s,1.0
42176,42177,18550,veggie_veg_m,1.0
42177,42178,18551,veggie_veg_m,1.0
42178,42179,18551,thai_ckn_m,1.0
42179,42180,18552,ital_supr_l,1.0
42180,42181,18552,mediterraneo_m,2.0
42181,42182,18552,veggie_veg_s,2.0
42182,42183,18553,ckn_alfredo_m,2.0
42183,42184,18554,hawaiian_s,1.0
42184,42185,18555,mediterraneo_s,1.0
42185,42186,18556,four_cheese_l,1.0
42186,42187,18557,four_cheese_l,1.0
42187,42188,18557,hawaiian_s,1.0
42188,42189,18557,mexicana_l,1.0
42189,42190,18557,sicilian_l,1.0
42190,42191,18558,bbq_ckn_m,1.0
42191,42192,18558,ital_supr_l,1.0
42192,42193,18558,ital_veggie_s,1.0
42193,42194,18558,southw_ckn_m,1.0
42194,42195,18559,southw_ckn_m,1.0
42195,42196,18560,ital_cpcllo_m,1.0
42196,42197,18561,ital_cpcllo_m,1.0
42197,42198,18561,spin_pesto_s,1.0
42198,42199,18562,ckn_alfredo_m,1.0
42199,42200,18562,classic_dlx_m,1.0
42200,42201,18562,soppressata_m,1.0
42201,42202,18563,big_meat_s,1.0
42202,42203,18563,thai_ckn_l,1.0
42203,42204,18564,ital_supr_l,1.0
42204,42205,18565,cali_ckn_m,1.0
42205,42206,18566,classic_dlx_s,1.0
42206,42207,18566,southw_ckn_l,1.0
42207,42208,18567,peppr_salami_s,1.0
42208,42209,18568,cali_ckn_l,1.0
42209,42210,18569,cali_ckn_l,1.0
42210,42211,18570,big_meat_s,1.0
42211,42212,18570,ckn_alfredo_m,1.0
42212,42213,18570,green_garden_s,1.0
42213,42214,18570,pepperoni_s,1.0
42214,42215,18570,sicilian_s,1.0
42215,42216,18570,spin_pesto_m,1.0
42216,42217,18570,spinach_fet_l,1.0
42217,42218,18570,spinach_supr_m,1.0
42218,42219,18571,spinach_supr_m,1.0
42219,42220,18571,pep_msh_pep_m,1.0
42220,42221,18571,pepperoni_l,1.0
42221,42222,18572,ital_cpcllo_s,1.0
42222,42223,18572,ital_veggie_s,1.0
42223,42224,18572,prsc_argla_m,1.0
42224,42225,18572,thai_ckn_l,1.0
42225,42226,18573,thai_ckn_l,1.0
42226,42227,18574,four_cheese_m,1.0
42227,42228,18575,four_cheese_m,1.0
42228,42229,18575,peppr_salami_l,1.0
42229,42230,18575,peppr_salami_m,1.0
42230,42231,18576,cali_ckn_m,1.0
42231,42232,18576,ckn_alfredo_s,1.0
42232,42233,18576,classic_dlx_m,1.0
42233,42234,18576,four_cheese_m,1.0
42234,42235,18576,four_cheese_m,1.0
42235,42236,18576,four_cheese_m,1.0
42236,42237,18576,southw_ckn_s,1.0
42237,42238,18576,veggie_veg_m,1.0
42238,42239,18577,hawaiian_m,1.0
42239,42240,18577,hawaiian_s,1.0
42240,42241,18578,hawaiian_s,1.0
42241,42242,18579,calabrese_l,1.0
42242,42243,18580,ital_supr_l,1.0
42243,42244,18580,ital_supr_l,1.0
42244,42245,18581,sicilian_l,1.0
42245,42246,18582,thai_ckn_l,1.0
42246,42247,18583,pepperoni_l,1.0
42247,42248,18583,the_greek_l,1.0
42248,42249,18584,five_cheese_l,1.0
42249,42250,18584,southw_ckn_m,1.0
42250,42251,18585,ckn_alfredo_l,1.0
42251,42252,18585,classic_dlx_m,1.0
42252,42253,18586,cali_ckn_s,1.0
42253,42254,18586,four_cheese_l,1.0
42254,42255,18587,spin_pesto_m,1.0
42255,42256,18588,big_meat_s,1.0
42256,42257,18588,big_meat_s,1.0
42257,42258,18588,ckn_alfredo_m,1.0
42258,42259,18588,four_cheese_l,1.0
42259,42260,18589,calabrese_l,1.0
42260,42261,18590,calabrese_l,1.0
42261,42262,18591,green_garden_s,1.0
42262,42263,18591,green_garden_s,1.0
42263,42264,18592,bbq_ckn_l,1.0
42264,42265,18592,bbq_ckn_m,1.0
42265,42266,18592,spinach_fet_s,1.0
42266,42267,18593,mediterraneo_m,1.0
42267,42268,18593,pep_msh_pep_l,1.0
42268,42269,18594,ckn_alfredo_m,1.0
42269,42270,18594,classic_dlx_l,1.0
42270,42271,18595,classic_dlx_l,1.0
42271,42272,18596,ital_veggie_m,1.0
42272,42273,18597,ital_veggie_m,1.0
42273,42274,18598,ital_supr_l,1.0
42274,42275,18598,spin_pesto_s,1.0
42275,42276,18599,ital_supr_m,1.0
42276,42277,18599,pepperoni_s,1.0
42277,42278,18599,southw_ckn_l,1.0
42278,42279,18600,ital_cpcllo_m,1.0
42279,42280,18600,ital_supr_s,1.0
42280,42281,18600,napolitana_l,1.0
42281,42282,18600,the_greek_l,1.0
42282,42283,18601,big_meat_s,1.0
42283,42284,18601,big_meat_s,1.0
42284,42285,18602,mediterraneo_s,1.0
42285,42286,18602,pepperoni_l,1.0
42286,42287,18603,pep_msh_pep_m,1.0
42287,42288,18603,prsc_argla_m,1.0
42288,42289,18604,hawaiian_l,1.0
42289,42290,18604,spin_pesto_s,1.0
42290,42291,18605,bbq_ckn_m,1.0
42291,42292,18605,mexicana_l,1.0
42292,42293,18606,mexicana_l,1.0
42293,42294,18606,mediterraneo_l,1.0
42294,42295,18606,soppressata_s,1.0
42295,42296,18607,mediterraneo_l,1.0
42296,42297,18607,spicy_ital_l,1.0
42297,42298,18608,peppr_salami_s,1.0
42298,42299,18608,soppressata_s,1.0
42299,42300,18609,soppressata_s,1.0
42300,42301,18609,peppr_salami_s,1.0
42301,42302,18610,hawaiian_s,1.0
42302,42303,18610,napolitana_s,1.0
42303,42304,18611,cali_ckn_m,2.0
42304,42305,18612,spinach_fet_l,1.0
42305,42306,18613,hawaiian_l,1.0
42306,42307,18613,hawaiian_s,1.0
42307,42308,18613,pepperoni_m,1.0
42308,42309,18614,classic_dlx_m,1.0
42309,42310,18614,ital_supr_s,1.0
42310,42311,18615,ital_supr_s,1.0
42311,42312,18615,pepperoni_m,1.0
42312,42313,18615,southw_ckn_m,1.0
42313,42314,18615,spinach_supr_s,1.0
42314,42315,18616,ital_supr_l,1.0
42315,42316,18617,pep_msh_pep_s,1.0
42316,42317,18618,hawaiian_l,1.0
42317,42318,18618,hawaiian_s,1.0
42318,42319,18618,ital_cpcllo_l,1.0
42319,42320,18619,five_cheese_l,1.0
42320,42321,18619,five_cheese_l,1.0
42321,42322,18619,spinach_supr_s,1.0
42322,42323,18620,sicilian_m,1.0
42323,42324,18621,pepperoni_l,1.0
42324,42325,18621,peppr_salami_l,1.0
42325,42326,18622,prsc_argla_l,1.0
42326,42327,18623,calabrese_m,1.0
42327,42328,18623,pep_msh_pep_s,1.0
42328,42329,18624,classic_dlx_s,1.0
42329,42330,18625,four_cheese_m,1.0
42330,42331,18626,pepperoni_m,1.0
42331,42332,18627,bbq_ckn_m,1.0
42332,42333,18627,classic_dlx_s,1.0
42333,42334,18628,thai_ckn_m,1.0
42334,42335,18629,big_meat_s,1.0
42335,42336,18629,calabrese_m,1.0
42336,42337,18629,cali_ckn_l,2.0
42337,42338,18629,cali_ckn_m,2.0
42338,42339,18629,cali_ckn_s,1.0
42339,42340,18629,four_cheese_l,1.0
42340,42341,18629,mediterraneo_m,1.0
42341,42342,18629,spinach_supr_m,1.0
42342,42343,18629,spinach_supr_m,1.0
42343,42344,18629,spinach_supr_m,1.0
42344,42345,18630,spinach_supr_m,1.0
42345,42346,18630,classic_dlx_m,1.0
42346,42347,18630,classic_dlx_m,1.0
42347,42348,18630,hawaiian_s,1.0
42348,42349,18630,prsc_argla_s,1.0
42349,42350,18630,southw_ckn_s,1.0
42350,42351,18630,thai_ckn_l,1.0
42351,42352,18630,veggie_veg_s,1.0
42352,42353,18631,big_meat_s,1.0
42353,42354,18631,peppr_salami_s,1.0
42354,42355,18631,thai_ckn_l,1.0
42355,42356,18632,napolitana_l,1.0
42356,42357,18633,ckn_pesto_l,1.0
42357,42358,18633,ckn_pesto_l,1.0
42358,42359,18634,ckn_pesto_l,1.0
42359,42360,18635,southw_ckn_l,1.0
42360,42361,18636,pepperoni_m,1.0
42361,42362,18637,southw_ckn_l,1.0
42362,42363,18638,classic_dlx_m,1.0
42363,42364,18638,classic_dlx_m,1.0
42364,42365,18638,ital_veggie_s,1.0
42365,42366,18639,napolitana_m,1.0
42366,42367,18640,ital_supr_l,1.0
42367,42368,18640,ital_supr_l,1.0
42368,42369,18640,sicilian_s,1.0
42369,42370,18640,sicilian_s,1.0
42370,42371,18641,four_cheese_l,1.0
42371,42372,18641,southw_ckn_l,1.0
42372,42373,18641,the_greek_xl,1.0
42373,42374,18642,the_greek_xl,1.0
42374,42375,18642,the_greek_xl,1.0
42375,42376,18642,veggie_veg_s,1.0
42376,42377,18643,brie_carre_s,1.0
42377,42378,18643,calabrese_s,1.0
42378,42379,18643,spicy_ital_l,1.0
42379,42380,18643,the_greek_xl,1.0
42380,42381,18644,the_greek_xl,1.0
42381,42382,18644,classic_dlx_m,1.0
42382,42383,18644,green_garden_m,1.0
42383,42384,18645,four_cheese_m,1.0
42384,42385,18645,mediterraneo_l,1.0
42385,42386,18646,bbq_ckn_s,1.0
42386,42387,18646,ital_veggie_m,1.0
42387,42388,18647,big_meat_s,1.0
42388,42389,18647,big_meat_s,1.0
42389,42390,18647,thai_ckn_m,1.0
42390,42391,18648,pep_msh_pep_m,1.0
42391,42392,18648,southw_ckn_m,1.0
42392,42393,18648,the_greek_l,1.0
42393,42394,18648,veggie_veg_s,1.0
42394,42395,18649,pepperoni_m,1.0
42395,42396,18650,ital_supr_m,1.0
42396,42397,18650,spin_pesto_s,1.0
42397,42398,18651,four_cheese_l,1.0
42398,42399,18651,spinach_fet_s,1.0
42399,42400,18651,thai_ckn_l,1.0
42400,42401,18652,classic_dlx_l,1.0
42401,42402,18653,big_meat_s,1.0
42402,42403,18653,mediterraneo_m,1.0
42403,42404,18654,mediterraneo_m,1.0
42404,42405,18654,four_cheese_l,1.0
42405,42406,18654,veggie_veg_m,1.0
42406,42407,18655,peppr_salami_l,1.0
42407,42408,18655,southw_ckn_l,1.0
42408,42409,18656,bbq_ckn_l,1.0
42409,42410,18657,bbq_ckn_l,1.0
42410,42411,18657,spin_pesto_l,1.0
42411,42412,18658,spin_pesto_l,1.0
42412,42413,18658,spin_pesto_l,1.0
42413,42414,18658,spin_pesto_l,1.0
42414,42415,18659,classic_dlx_m,1.0
42415,42416,18660,ital_supr_l,1.0
42416,42417,18660,prsc_argla_s,1.0
42417,42418,18661,bbq_ckn_m,1.0
42418,42419,18661,big_meat_s,1.0
42419,42420,18661,ital_cpcllo_m,1.0
42420,42421,18662,mexicana_m,1.0
42421,42422,18662,spinach_supr_s,1.0
42422,42423,18663,spinach_supr_s,1.0
42423,42424,18663,thai_ckn_l,1.0
42424,42425,18663,the_greek_s,1.0
42425,42426,18664,pepperoni_l,1.0
42426,42427,18665,bbq_ckn_l,1.0
42427,42428,18666,ckn_alfredo_m,1.0
42428,42429,18666,hawaiian_s,1.0
42429,42430,18666,pepperoni_m,1.0
42430,42431,18666,spin_pesto_s,1.0
42431,42432,18667,spin_pesto_s,1.0
42432,42433,18667,four_cheese_l,1.0
42433,42434,18668,four_cheese_m,1.0
42434,42435,18668,four_cheese_m,1.0
42435,42436,18669,cali_ckn_s,1.0
42436,42437,18669,hawaiian_s,1.0
42437,42438,18669,ital_cpcllo_l,1.0
42438,42439,18670,ital_cpcllo_l,1.0
42439,42440,18670,ital_cpcllo_l,1.0
42440,42441,18670,soppressata_l,1.0
42441,42442,18671,ckn_pesto_m,1.0
42442,42443,18671,ckn_pesto_m,1.0
42443,42444,18672,four_cheese_l,1.0
42444,42445,18672,prsc_argla_l,1.0
42445,42446,18672,sicilian_s,1.0
42446,42447,18672,spinach_supr_s,1.0
42447,42448,18673,calabrese_m,1.0
42448,42449,18674,spicy_ital_s,1.0
42449,42450,18675,bbq_ckn_l,1.0
42450,42451,18675,mediterraneo_s,1.0
42451,42452,18675,pepperoni_s,1.0
42452,42453,18675,soppressata_l,1.0
42453,42454,18676,calabrese_m,1.0
42454,42455,18676,ital_supr_m,1.0
42455,42456,18676,soppressata_l,1.0
42456,42457,18676,soppressata_l,1.0
42457,42458,18677,soppressata_l,1.0
42458,42459,18677,soppressata_l,1.0
42459,42460,18677,four_cheese_l,1.0
42460,42461,18677,southw_ckn_l,1.0
42461,42462,18678,southw_ckn_l,1.0
42462,42463,18679,classic_dlx_s,1.0
42463,42464,18680,classic_dlx_l,1.0
42464,42465,18681,pepperoni_m,1.0
42465,42466,18681,pepperoni_m,1.0
42466,42467,18682,ital_veggie_m,1.0
42467,42468,18682,spicy_ital_s,1.0
42468,42469,18682,spicy_ital_s,1.0
42469,42470,18683,calabrese_s,1.0
42470,42471,18684,big_meat_s,1.0
42471,42472,18685,bbq_ckn_m,1.0
42472,42473,18685,bbq_ckn_m,1.0
42473,42474,18685,napolitana_l,1.0
42474,42475,18685,pepperoni_s,1.0
42475,42476,18685,southw_ckn_l,1.0
42476,42477,18685,spin_pesto_l,1.0
42477,42478,18686,ital_supr_m,1.0
42478,42479,18686,veggie_veg_s,1.0
42479,42480,18687,cali_ckn_l,1.0
42480,42481,18688,hawaiian_l,1.0
42481,42482,18688,hawaiian_s,1.0
42482,42483,18688,peppr_salami_l,1.0
42483,42484,18688,prsc_argla_m,1.0
42484,42485,18688,sicilian_m,1.0
42485,42486,18689,sicilian_m,1.0
42486,42487,18690,prsc_argla_s,1.0
42487,42488,18691,spin_pesto_s,1.0
42488,42489,18692,calabrese_m,1.0
42489,42490,18692,prsc_argla_m,1.0
42490,42491,18693,hawaiian_m,1.0
42491,42492,18694,bbq_ckn_l,1.0
42492,42493,18694,cali_ckn_m,1.0
42493,42494,18694,ckn_alfredo_m,1.0
42494,42495,18695,five_cheese_l,1.0
42495,42496,18695,peppr_salami_s,1.0
42496,42497,18696,ital_cpcllo_l,1.0
42497,42498,18697,prsc_argla_s,1.0
42498,42499,18698,brie_carre_s,1.0
42499,42500,18698,ckn_pesto_m,1.0
42500,42501,18698,classic_dlx_m,1.0
42501,42502,18698,ital_cpcllo_m,1.0
42502,42503,18698,pep_msh_pep_m,1.0
42503,42504,18698,pepperoni_m,1.0
42504,42505,18698,southw_ckn_l,1.0
42505,42506,18698,thai_ckn_l,1.0
42506,42507,18698,veggie_veg_m,1.0
42507,42508,18699,cali_ckn_s,1.0
42508,42509,18700,hawaiian_m,1.0
42509,42510,18701,cali_ckn_m,1.0
42510,42511,18701,cali_ckn_m,1.0
42511,42512,18701,four_cheese_m,1.0
42512,42513,18701,hawaiian_m,1.0
